"","Subject","Condition","word","wordType","grammarType","trial","nounAnswer","nounAnswer2","accuracy","rt"
"2816","AAM29","AAM","camera","filler","noun",78,1,"noun",1,863
"2817","AAM29","AAM","casserolestep12","critical","noun",27,1,"noun",1,931
"2818","AAM29","AAM","ciderstep9","critical","noun",45,1,"noun",1,1016
"2819","AAM29","AAM","degree","filler","noun",88,0,"notNoun",0,1554
"2820","AAM29","AAM","depend","filler","notNoun",92,0,"notNoun",1,949
"2821","AAM29","AAM","develop","filler","notNoun",90,0,"notNoun",1,925
"2822","AAM29","AAM","document","filler","noun",81,1,"noun",1,878
"2823","AAM29","AAM","dragon","filler","noun",86,1,"noun",1,874
"2824","AAM29","AAM","embody","filler","notNoun",64,0,"notNoun",1,1077
"2825","AAM29","AAM","energy","filler","noun",30,0,"notNoun",0,713
"2826","AAM29","AAM","engine","filler","noun",60,1,"noun",1,996
"2827","AAM29","AAM","enroll","filler","notNoun",79,0,"notNoun",1,788
"2828","AAM29","AAM","eternal","filler","notNoun",84,0,"notNoun",1,955
"2829","AAM29","AAM","evolve","filler","notNoun",41,0,"notNoun",1,877
"2830","AAM29","AAM","failure","filler","noun",14,0,"notNoun",0,1298
"2831","AAM29","AAM","family","filler","noun",61,1,"noun",1,983
"2832","AAM29","AAM","felony","filler","noun",67,0,"notNoun",0,1013
"2833","AAM29","AAM","freeze","filler","notNoun",3,0,"notNoun",1,946
"2834","AAM29","AAM","fumble","filler","notNoun",62,0,"notNoun",1,1010
"2835","AAM29","AAM","garden","filler","noun",53,1,"noun",1,946
"2836","AAM29","AAM","gasolinestep11","critical","noun",4,1,"noun",1,944
"2837","AAM29","AAM","global","filler","notNoun",69,0,"notNoun",1,1044
"2838","AAM29","AAM","grapple","filler","notNoun",97,0,"notNoun",1,916
"2839","AAM29","AAM","guilty","filler","notNoun",49,0,"notNoun",1,732
"2840","AAM29","AAM","gullible","filler","notNoun",93,0,"notNoun",1,790
"2841","AAM29","AAM","hamburger","filler","noun",94,1,"noun",1,942
"2842","AAM29","AAM","harmful","filler","notNoun",7,0,"notNoun",1,837
"2843","AAM29","AAM","hidden","filler","notNoun",56,0,"notNoun",1,1098
"2844","AAM29","AAM","honeymoon","filler","noun",22,0,"notNoun",0,883
"2845","AAM29","AAM","human","filler","noun",98,1,"noun",1,780
"2846","AAM29","AAM","ignore","filler","notNoun",47,0,"notNoun",1,970
"2847","AAM29","AAM","image","filler","noun",0,1,"noun",1,956
"2848","AAM29","AAM","immoral","filler","notNoun",55,0,"notNoun",1,957
"2849","AAM29","AAM","immune","filler","notNoun",9,0,"notNoun",1,823
"2850","AAM29","AAM","ironic","filler","notNoun",17,0,"notNoun",1,1022
"2851","AAM29","AAM","kidnap","filler","notNoun",91,0,"notNoun",1,1126
"2852","AAM29","AAM","lawyer","filler","noun",37,1,"noun",1,772
"2853","AAM29","AAM","lunatic","filler","notNoun",2,0,"notNoun",1,844
"2854","AAM29","AAM","manually","filler","notNoun",21,0,"notNoun",1,975
"2855","AAM29","AAM","marina","filler","noun",95,1,"noun",1,1088
"2856","AAM29","AAM","military","filler","noun",57,1,"noun",1,838
"2857","AAM29","AAM","mineral","filler","noun",8,0,"notNoun",0,786
"2858","AAM29","AAM","momentary","filler","notNoun",59,0,"notNoun",1,892
"2859","AAM29","AAM","occupy","filler","notNoun",31,0,"notNoun",1,1005
"2860","AAM29","AAM","omelet","filler","noun",36,1,"noun",1,884
"2861","AAM29","AAM","opaque","filler","notNoun",58,0,"notNoun",1,1077
"2862","AAM29","AAM","orbital","filler","notNoun",12,0,"notNoun",1,681
"2863","AAM29","AAM","overcome","filler","notNoun",5,0,"notNoun",1,1356
"2864","AAM29","AAM","parable","filler","noun",46,0,"notNoun",0,874
"2865","AAM29","AAM","parrot","filler","noun",10,1,"noun",1,849
"2866","AAM29","AAM","pineapple","filler","noun",66,1,"noun",1,802
"2867","AAM29","AAM","recovery","filler","noun",71,0,"notNoun",0,939
"2868","AAM29","AAM","regular","filler","notNoun",77,1,"noun",0,686
"2869","AAM29","AAM","relate","filler","notNoun",75,0,"notNoun",1,901
"2870","AAM29","AAM","remedial","filler","notNoun",23,0,"notNoun",1,998
"2871","AAM29","AAM","remind","filler","notNoun",38,0,"notNoun",1,1435
"2872","AAM29","AAM","romantic","filler","notNoun",32,0,"notNoun",1,951
"2873","AAM29","AAM","royalty","filler","noun",83,1,"noun",1,977
"2874","AAM29","AAM","sabrestep10","critical","noun",54,0,"notNoun",0,1402
"2875","AAM29","AAM","saltystep14","critical","notNoun",34,0,"notNoun",1,1006
"2876","AAM29","AAM","sandalstep11","critical","noun",63,0,"notNoun",0,1161
"2877","AAM29","AAM","seaweedstep12","critical","noun",40,1,"noun",1,941
"2878","AAM29","AAM","secludedstep10","critical","notNoun",35,0,"notNoun",1,921
"2879","AAM29","AAM","secondstep11","critical","noun",25,0,"notNoun",0,1004
"2880","AAM29","AAM","severalstep9","critical","notNoun",13,0,"notNoun",1,1107
"2881","AAM29","AAM","sidewalkstep8","critical","noun",70,1,"noun",1,1064
"2882","AAM29","AAM","silverstep10","critical","noun",1,1,"noun",1,1058
"2883","AAM29","AAM","similarstep10","critical","notNoun",11,0,"notNoun",1,908
"2884","AAM29","AAM","solidstep12","critical","notNoun",68,1,"noun",0,1731
"2885","AAM29","AAM","submarinestep10","critical","noun",20,1,"noun",1,964
"2886","AAM29","AAM","sufferstep8","critical","notNoun",50,0,"notNoun",1,1029
"2887","AAM29","AAM","superpowerstep12","critical","noun",44,0,"notNoun",0,908
"2888","AAM29","AAM","surrenderstep8","critical","notNoun",43,0,"notNoun",1,1065
"2889","AAM29","AAM","tobacco","filler","noun",65,1,"noun",1,971
"2890","AAM29","AAM","totally","filler","notNoun",42,0,"notNoun",1,876
"2891","AAM29","AAM","tutorial","filler","noun",29,0,"notNoun",0,943
"2892","AAM29","AAM","typical","filler","notNoun",39,0,"notNoun",1,688
"2893","AAM29","AAM","umbrella","filler","noun",73,0,"notNoun",0,828
"2894","AAM29","AAM","unique","filler","notNoun",87,0,"notNoun",1,926
"2895","AAM29","AAM","vibrant","filler","notNoun",48,0,"notNoun",1,790
"2896","AAM29","AAM","warrantee","filler","noun",80,0,"notNoun",0,832
"2897","AAM29","AAM","weekly","filler","notNoun",72,0,"notNoun",1,986
"2898","AAM29","AAM","wrinkle","filler","noun",85,0,"notNoun",0,1010
"2899","AAM29","AAM","yell","filler","notNoun",76,0,"notNoun",1,799
"2900","AAM29","AAM","yoghurt","filler","noun",16,1,"noun",1,889
"2901","AAM30","AAM","acerbicstep12","critical","notNoun",57,0,"notNoun",1,1818
"2902","AAM30","AAM","alone","filler","notNoun",45,0,"notNoun",1,1084
"2903","AAM30","AAM","america","filler","noun",66,1,"noun",1,1573
"2904","AAM30","AAM","anemia","filler","noun",25,1,"noun",1,1255
"2905","AAM30","AAM","animal","filler","noun",5,1,"noun",1,705
"2906","AAM30","AAM","annoying","filler","notNoun",95,0,"notNoun",1,1462
"2907","AAM30","AAM","appear","filler","notNoun",36,0,"notNoun",1,2104
"2908","AAM30","AAM","around","filler","notNoun",15,0,"notNoun",1,1252
"2909","AAM30","AAM","avenue","filler","noun",82,1,"noun",1,1168
"2910","AAM30","AAM","bakery","filler","noun",89,1,"noun",1,837
"2911","AAM30","AAM","ballerina","filler","noun",13,1,"noun",1,898
"2912","AAM30","AAM","basementstep11","critical","noun",18,1,"noun",1,826
"2913","AAM30","AAM","beauty","filler","noun",44,0,"notNoun",0,1353
"2914","AAM30","AAM","become","filler","notNoun",75,0,"notNoun",1,1159
"2915","AAM30","AAM","brain","filler","noun",76,1,"noun",1,768
"2916","AAM30","AAM","camera","filler","noun",91,1,"noun",1,860
"2917","AAM30","AAM","casserolestep12","critical","noun",12,1,"noun",1,919
"2918","AAM30","AAM","ciderstep9","critical","noun",62,1,"noun",1,1786
"2919","AAM30","AAM","degree","filler","noun",71,1,"noun",1,1499
"2920","AAM30","AAM","depend","filler","notNoun",22,0,"notNoun",1,1175
"2921","AAM30","AAM","develop","filler","notNoun",90,0,"notNoun",1,1800
"2922","AAM30","AAM","document","filler","noun",60,1,"noun",1,738
"2923","AAM30","AAM","dragon","filler","noun",64,1,"noun",1,1042
"2924","AAM30","AAM","embody","filler","notNoun",74,0,"notNoun",1,1362
"2925","AAM30","AAM","energy","filler","noun",47,1,"noun",1,987
"2926","AAM30","AAM","engine","filler","noun",59,1,"noun",1,733
"2927","AAM30","AAM","enroll","filler","notNoun",21,0,"notNoun",1,1469
"2928","AAM30","AAM","eternal","filler","notNoun",68,0,"notNoun",1,875
"2929","AAM30","AAM","evolve","filler","notNoun",70,0,"notNoun",1,1315
"2930","AAM30","AAM","failure","filler","noun",99,0,"notNoun",0,1925
"2931","AAM30","AAM","family","filler","noun",38,1,"noun",1,1187
"2932","AAM30","AAM","felony","filler","noun",9,1,"noun",1,2128
"2933","AAM30","AAM","freeze","filler","notNoun",41,0,"notNoun",1,2753
"2934","AAM30","AAM","fumble","filler","notNoun",10,0,"notNoun",1,1788
"2935","AAM30","AAM","garden","filler","noun",58,1,"noun",1,815
"2936","AAM30","AAM","gasolinestep11","critical","noun",86,1,"noun",1,1349
"2937","AAM30","AAM","global","filler","notNoun",94,0,"notNoun",1,890
"2938","AAM30","AAM","grapple","filler","notNoun",28,1,"noun",0,2277
"2939","AAM30","AAM","guilty","filler","notNoun",2,0,"notNoun",1,1496
"2940","AAM30","AAM","gullible","filler","notNoun",4,0,"notNoun",1,1246
"2941","AAM30","AAM","hamburger","filler","noun",16,1,"noun",1,786
"2942","AAM30","AAM","harmful","filler","notNoun",79,0,"notNoun",1,902
"2943","AAM30","AAM","hidden","filler","notNoun",6,0,"notNoun",1,2066
"2944","AAM30","AAM","honeymoon","filler","noun",50,1,"noun",1,1576
"2945","AAM30","AAM","human","filler","noun",17,1,"noun",1,909
"2946","AAM30","AAM","ignore","filler","notNoun",72,0,"notNoun",1,869
"2947","AAM30","AAM","image","filler","noun",92,1,"noun",1,831
"2948","AAM30","AAM","immoral","filler","notNoun",78,0,"notNoun",1,1397
"2949","AAM30","AAM","immune","filler","notNoun",8,0,"notNoun",1,1450
"2950","AAM30","AAM","ironic","filler","notNoun",40,0,"notNoun",1,1439
"2951","AAM30","AAM","kidnap","filler","notNoun",42,0,"notNoun",1,2251
"2952","AAM30","AAM","lawyer","filler","noun",35,1,"noun",1,749
"2953","AAM30","AAM","lunatic","filler","notNoun",85,1,"noun",0,888
"2954","AAM30","AAM","manually","filler","notNoun",88,0,"notNoun",1,1152
"2955","AAM30","AAM","marina","filler","noun",26,1,"noun",1,991
"2956","AAM30","AAM","military","filler","noun",51,1,"noun",1,1276
"2957","AAM30","AAM","mineral","filler","noun",0,1,"noun",1,1448
"2958","AAM30","AAM","momentary","filler","notNoun",20,0,"notNoun",1,1069
"2959","AAM30","AAM","occupy","filler","notNoun",97,0,"notNoun",1,863
"2960","AAM30","AAM","omelet","filler","noun",61,1,"noun",1,815
"2961","AAM30","AAM","opaque","filler","notNoun",98,0,"notNoun",1,1351
"2962","AAM30","AAM","orbital","filler","notNoun",81,0,"notNoun",1,1703
"2963","AAM30","AAM","overcome","filler","notNoun",11,0,"notNoun",1,2289
"2964","AAM30","AAM","parable","filler","noun",29,0,"notNoun",0,1480
"2965","AAM30","AAM","parrot","filler","noun",37,1,"noun",1,927
"2966","AAM30","AAM","pineapple","filler","noun",87,1,"noun",1,994
"2967","AAM30","AAM","recovery","filler","noun",43,0,"notNoun",0,1163
"2968","AAM30","AAM","regular","filler","notNoun",83,0,"notNoun",1,1225
"2969","AAM30","AAM","relate","filler","notNoun",80,0,"notNoun",1,804
"2970","AAM30","AAM","remedial","filler","notNoun",19,0,"notNoun",1,1015
"2971","AAM30","AAM","remind","filler","notNoun",69,0,"notNoun",1,1468
"2972","AAM30","AAM","romantic","filler","notNoun",54,0,"notNoun",1,1101
"2973","AAM30","AAM","royalty","filler","noun",32,0,"notNoun",0,2504
"2974","AAM30","AAM","sabrestep10","critical","noun",56,1,"noun",1,988
"2975","AAM30","AAM","saltystep14","critical","notNoun",23,0,"notNoun",1,2383
"2976","AAM30","AAM","sandalstep11","critical","noun",77,1,"noun",1,1048
"2977","AAM30","AAM","seaweedstep12","critical","noun",52,1,"noun",1,847
"2978","AAM30","AAM","secludedstep10","critical","notNoun",3,0,"notNoun",1,1737
"2979","AAM30","AAM","secondstep11","critical","noun",49,0,"notNoun",0,1992
"2980","AAM30","AAM","severalstep9","critical","notNoun",27,0,"notNoun",1,954
"2981","AAM30","AAM","sidewalkstep8","critical","noun",1,1,"noun",1,1538
"2982","AAM30","AAM","silverstep10","critical","noun",93,1,"noun",1,1084
"2983","AAM30","AAM","similarstep10","critical","notNoun",24,0,"notNoun",1,1004
"2984","AAM30","AAM","solidstep12","critical","notNoun",39,0,"notNoun",1,1580
"2985","AAM30","AAM","submarinestep10","critical","noun",73,1,"noun",1,855
"2986","AAM30","AAM","sufferstep8","critical","notNoun",33,0,"notNoun",1,1285
"2988","AAM30","AAM","surrenderstep8","critical","notNoun",84,0,"notNoun",1,1185
"2989","AAM30","AAM","tobacco","filler","noun",7,1,"noun",1,868
"2990","AAM30","AAM","totally","filler","notNoun",55,0,"notNoun",1,1028
"2991","AAM30","AAM","tutorial","filler","noun",65,1,"noun",1,1565
"2992","AAM30","AAM","typical","filler","notNoun",96,0,"notNoun",1,1167
"2993","AAM30","AAM","umbrella","filler","noun",67,1,"noun",1,809
"2994","AAM30","AAM","unique","filler","notNoun",30,0,"notNoun",1,1281
"2995","AAM30","AAM","vibrant","filler","notNoun",14,0,"notNoun",1,1375
"2996","AAM30","AAM","warrantee","filler","noun",46,1,"noun",1,1376
"2997","AAM30","AAM","weekly","filler","notNoun",34,0,"notNoun",1,1964
"2998","AAM30","AAM","wrinkle","filler","noun",63,1,"noun",1,1375
"2999","AAM30","AAM","yell","filler","notNoun",48,0,"notNoun",1,935
"3000","AAM30","AAM","yoghurt","filler","noun",53,0,"notNoun",0,1257
"3001","AAM31","AAM","acerbicstep12","critical","notNoun",44,0,"notNoun",1,1629
"3002","AAM31","AAM","alone","filler","notNoun",76,0,"notNoun",1,1279
"3003","AAM31","AAM","america","filler","noun",66,1,"noun",1,1033
"3004","AAM31","AAM","anemia","filler","noun",75,0,"notNoun",0,2126
"3005","AAM31","AAM","animal","filler","noun",31,1,"noun",1,1030
"3006","AAM31","AAM","annoying","filler","notNoun",28,0,"notNoun",1,1047
"3007","AAM31","AAM","appear","filler","notNoun",17,0,"notNoun",1,1181
"3008","AAM31","AAM","around","filler","notNoun",3,1,"noun",0,1668
"3009","AAM31","AAM","avenue","filler","noun",6,1,"noun",1,1045
"3010","AAM31","AAM","bakery","filler","noun",27,1,"noun",1,1565
"3011","AAM31","AAM","ballerina","filler","noun",18,1,"noun",1,1283
"3012","AAM31","AAM","basementstep11","critical","noun",62,1,"noun",1,929
"3013","AAM31","AAM","beauty","filler","noun",99,0,"notNoun",0,706
"3014","AAM31","AAM","become","filler","notNoun",77,0,"notNoun",1,1449
"3015","AAM31","AAM","brain","filler","noun",73,1,"noun",1,762
"3016","AAM31","AAM","camera","filler","noun",79,1,"noun",1,843
"3017","AAM31","AAM","casserolestep12","critical","noun",95,0,"notNoun",0,1492
"3018","AAM31","AAM","ciderstep9","critical","noun",83,1,"noun",1,1026
"3019","AAM31","AAM","degree","filler","noun",0,1,"noun",1,1023
"3020","AAM31","AAM","depend","filler","notNoun",48,0,"notNoun",1,1381
"3021","AAM31","AAM","develop","filler","notNoun",5,0,"notNoun",1,1139
"3022","AAM31","AAM","document","filler","noun",72,1,"noun",1,893
"3023","AAM31","AAM","dragon","filler","noun",78,1,"noun",1,867
"3024","AAM31","AAM","embody","filler","notNoun",14,0,"notNoun",1,1500
"3025","AAM31","AAM","energy","filler","noun",71,1,"noun",1,945
"3026","AAM31","AAM","engine","filler","noun",46,1,"noun",1,1182
"3027","AAM31","AAM","enroll","filler","notNoun",20,0,"notNoun",1,1653
"3028","AAM31","AAM","eternal","filler","notNoun",69,0,"notNoun",1,1275
"3029","AAM31","AAM","evolve","filler","notNoun",29,0,"notNoun",1,1214
"3030","AAM31","AAM","failure","filler","noun",2,0,"notNoun",0,1335
"3031","AAM31","AAM","family","filler","noun",8,1,"noun",1,1275
"3032","AAM31","AAM","felony","filler","noun",13,1,"noun",1,1466
"3033","AAM31","AAM","freeze","filler","notNoun",10,0,"notNoun",1,1633
"3034","AAM31","AAM","fumble","filler","notNoun",21,0,"notNoun",1,2109
"3035","AAM31","AAM","garden","filler","noun",32,1,"noun",1,1170
"3036","AAM31","AAM","gasolinestep11","critical","noun",39,1,"noun",1,1271
"3037","AAM31","AAM","global","filler","notNoun",38,0,"notNoun",1,1366
"3038","AAM31","AAM","grapple","filler","notNoun",30,0,"notNoun",1,1350
"3039","AAM31","AAM","guilty","filler","notNoun",70,1,"noun",0,1250
"3040","AAM31","AAM","gullible","filler","notNoun",61,0,"notNoun",1,1009
"3041","AAM31","AAM","hamburger","filler","noun",34,1,"noun",1,1170
"3042","AAM31","AAM","harmful","filler","notNoun",23,0,"notNoun",1,956
"3043","AAM31","AAM","hidden","filler","notNoun",24,0,"notNoun",1,1074
"3044","AAM31","AAM","honeymoon","filler","noun",12,1,"noun",1,1570
"3045","AAM31","AAM","human","filler","noun",47,1,"noun",1,1014
"3046","AAM31","AAM","ignore","filler","notNoun",52,0,"notNoun",1,949
"3047","AAM31","AAM","image","filler","noun",80,1,"noun",1,874
"3048","AAM31","AAM","immoral","filler","notNoun",98,0,"notNoun",1,1760
"3049","AAM31","AAM","immune","filler","notNoun",54,0,"notNoun",1,1171
"3050","AAM31","AAM","ironic","filler","notNoun",41,0,"notNoun",1,927
"3051","AAM31","AAM","kidnap","filler","notNoun",84,1,"noun",0,2134
"3052","AAM31","AAM","lawyer","filler","noun",94,1,"noun",1,2182
"3053","AAM31","AAM","lunatic","filler","notNoun",51,0,"notNoun",1,983
"3054","AAM31","AAM","manually","filler","notNoun",96,0,"notNoun",1,1056
"3055","AAM31","AAM","marina","filler","noun",49,1,"noun",1,926
"3056","AAM31","AAM","military","filler","noun",25,1,"noun",1,2125
"3057","AAM31","AAM","mineral","filler","noun",16,1,"noun",1,1084
"3058","AAM31","AAM","momentary","filler","notNoun",86,0,"notNoun",1,1125
"3059","AAM31","AAM","occupy","filler","notNoun",90,0,"notNoun",1,1109
"3060","AAM31","AAM","omelet","filler","noun",82,1,"noun",1,1078
"3061","AAM31","AAM","opaque","filler","notNoun",87,0,"notNoun",1,1099
"3062","AAM31","AAM","orbital","filler","notNoun",7,0,"notNoun",1,986
"3063","AAM31","AAM","overcome","filler","notNoun",97,0,"notNoun",1,1049
"3064","AAM31","AAM","parable","filler","noun",42,0,"notNoun",0,1265
"3065","AAM31","AAM","parrot","filler","noun",19,1,"noun",1,830
"3066","AAM31","AAM","pineapple","filler","noun",22,1,"noun",1,1821
"3067","AAM31","AAM","recovery","filler","noun",74,0,"notNoun",0,1232
"3068","AAM31","AAM","regular","filler","notNoun",64,1,"noun",0,1975
"3069","AAM31","AAM","relate","filler","notNoun",91,0,"notNoun",1,1780
"3070","AAM31","AAM","remedial","filler","notNoun",58,0,"notNoun",1,1575
"3071","AAM31","AAM","remind","filler","notNoun",65,1,"noun",0,1058
"3072","AAM31","AAM","romantic","filler","notNoun",26,0,"notNoun",1,1554
"3073","AAM31","AAM","royalty","filler","noun",60,1,"noun",1,1442
"3074","AAM31","AAM","sabrestep10","critical","noun",89,1,"noun",1,1444
"3075","AAM31","AAM","saltystep14","critical","notNoun",68,0,"notNoun",1,1559
"3076","AAM31","AAM","sandalstep11","critical","noun",50,1,"noun",1,1194
"3077","AAM31","AAM","seaweedstep12","critical","noun",93,1,"noun",1,1353
"3078","AAM31","AAM","secludedstep10","critical","notNoun",88,0,"notNoun",1,1565
"3079","AAM31","AAM","secondstep11","critical","noun",37,0,"notNoun",0,1249
"3080","AAM31","AAM","severalstep9","critical","notNoun",1,0,"notNoun",1,1022
"3081","AAM31","AAM","sidewalkstep8","critical","noun",40,1,"noun",1,1135
"3082","AAM31","AAM","silverstep10","critical","noun",36,1,"noun",1,932
"3083","AAM31","AAM","similarstep10","critical","notNoun",85,0,"notNoun",1,1017
"3084","AAM31","AAM","solidstep12","critical","notNoun",33,1,"noun",0,1550
"3085","AAM31","AAM","submarinestep10","critical","noun",4,1,"noun",1,1088
"3086","AAM31","AAM","sufferstep8","critical","notNoun",59,0,"notNoun",1,836
"3087","AAM31","AAM","superpowerstep12","critical","noun",55,1,"noun",1,1800
"3088","AAM31","AAM","surrenderstep8","critical","notNoun",35,0,"notNoun",1,1430
"3089","AAM31","AAM","tobacco","filler","noun",92,1,"noun",1,1452
"3090","AAM31","AAM","totally","filler","notNoun",67,1,"noun",0,1996
"3091","AAM31","AAM","tutorial","filler","noun",43,1,"noun",1,2153
"3092","AAM31","AAM","typical","filler","notNoun",53,0,"notNoun",1,1032
"3093","AAM31","AAM","umbrella","filler","noun",56,1,"noun",1,1205
"3094","AAM31","AAM","unique","filler","notNoun",11,0,"notNoun",1,1812
